"ID","Cluster"
"232226","2"
"203299","1"
"172835","3"
"200228","3"
"212772","3"
"224293","1"
"210214","1"
"215079","1"
"230183","1"
"209960","2"
"160040","1"
"230184","1"
"226601","3"
"190761","1"
"144429","1"
"219693","3"
"201519","1"
"196143","1"
"200752","3"
"207920","1"
"197681","1"
"189234","1"
"204341","3"
"176949","1"
"198198","3"
"205878","2"
"175671","1"
"198200","1"
"214584","2"
"179768","1"
"181816","1"
"225850","3"
"198715","4"
"213051","1"
"214332","1"
"194365","1"
"150590","1"
"190014","1"
"198719","1"
"157503","1"
"172610","3"
"148803","4"
"200260","1"
"189508","1"
"204614","1"
"193862","3"
"179527","4"
"221000","1"
"186953","2"
"192073","1"
"154954","2"
"220746","1"
"212811","1"
"114764","2"
"179789","3"
"115533","2"
"191053","1"
"191565","1"
"192333","3"
"193869","3"
"185422","4"
"216655","3"
"210513","1"
"121170","1"
"190034","3"
"7763","1"
"219732","1"
"194644","1"
"160087","1"
"31831","1"
"204120","2"
"216409","1"
"153177","1"
"158810","1"
"183130","1"
"194138","4"
"207707","1"
"199005","2"
"5213","3"
"185181","2"
"216158","1"
"192350","1"
"205408","3"
"182882","1"
"202851","1"
"170597","2"
"142950","1"
"202087","1"
"148839","1"
"165735","2"
"182888","1"
"210537","4"
"219754","2"
"181098","1"
"228717","1"
"210287","4"
"172143","1"
"182896","1"
"201073","1"
"226161","1"
"214132","4"
"216692","2"
"216437","3"
"157301","1"
"198006","1"
"200054","1"
"105846","2"
"205943","1"
"188536","1"
"164985","1"
"213114","1"
"219258","3"
"225402","1"
"200315","1"
"230524","1"
"205693","4"
"230269","1"
"201342","3"
"16254","2"
"53630","1"
"140415","1"
"165247","2"
"212096","1"
"195202","1"
"217731","1"
"183427","1"
"208004","3"
"189060","1"
"193158","1"
"204935","2"
"180359","1"
"208008","1"
"205705","3"
"225161","3"
"188041","1"
"146059","3"
"172684","2"
"184716","1"
"205966","1"
"220814","3"
"194958","1"
"199823","1"
"177553","1"
"7826","1"
"216466","1"
"161938","4"
"215699","1"
"2196","2"
"210324","1"
"184469","1"
"229270","3"
"230294","4"
"175254","4"
"202135","1"
"226456","1"
"199577","3"
"194201","3"
"148123","3"
"228251","1"
"169115","3"
"189595","1"
"192667","3"
"112542","1"
"183966","1"
"160161","1"
"177569","1"
"182945","1"
"158626","1"
"159906","2"
"183714","4"
"13732","3"
"201893","1"
"162981","1"
"213160","1"
"171688","1"
"204713","1"
"186537","4"
"159914","1"
"205995","1"
"152747","1"
"159915","1"
"172203","2"
"178091","4"
"210862","3"
"136113","3"
"207537","1"
"163761","3"
"186801","1"
"193714","3"
"184501","1"
"202935","3"
"153275","2"
"198076","1"
"164029","4"
"196801","3"
"149185","1"
"201922","1"
"213955","1"
"221125","4"
"205510","1"
"216774","3"
"221639","4"
"172233","1"
"208330","1"
"216266","3"
"224458","1"
"192202","1"
"233419","1"
"187084","1"
"188876","1"
"187598","3"
"189390","1"
"184271","1"
"198352","3"
"227536","4"
"190674","1"
"209620","1"
"212692","1"
"151508","1"
"230613","1"
"230360","1"
"183256","1"
"183512","1"
"202201","3"
"203485","3"
"186589","1"
"163806","2"
"183518","4"
"182495","1"
"198113","1"
"157665","3"
"189410","1"
"204259","1"
"226790","1"
"173030","1"
"226537","4"
"152554","1"
"159978","1"
"210411","1"
"189165","1"
"178415","1"
"186351","1"
"172018","3"
"199667","1"
"193011","3"
"183284","1"
"199158","1"
"188154","1"
"188155","1"
"190971","1"
"168444","1"
"234236","1"
"220925","1"
"199422","1"
"160766","1"
"169214","1"
"201215","1"
"203263","3"
"219391","1"
"184575","1"
"169216","4"
"204289","1"
"161793","1"
"177666","4"
"177922","1"
"229636","4"
"236295","3"
"160009","2"
"176137","1"
"139274","3"
"187659","1"
"213516","1"
"160012","2"
"160013","2"
"189709","1"
"200206","1"
"229391","1"
"216336","2"
"177937","3"
"229906","1"
"45842","3"
"52498","1"
"204307","1"
"195859","1"
"200469","1"
"207894","3"
"236311","1"
"214040","1"
"192537","1"
"186650","1"
"210972","1"
"183580","1"
"148253","1"
"215069","2"
"189725","1"
"138782","1"
"226592","1"
"205601","1"
"160033","1"
"195361","1"
"179746","4"
"185122","2"
"187939","1"
"190756","3"
"178213","1"
"223273","1"
"184873","3"
"189225","1"
"224811","3"
"189484","1"
"205869","1"
"174381","1"
"190765","1"
"137262","4"
"138798","2"
"196142","1"
"152879","1"
"221743","1"
"210736","1"
"186672","1"
"197937","3"
"139313","1"
"227633","1"
"183346","1"
"160051","3"
"196147","4"
"207412","1"
"166708","1"
"208949","1"
"230453","1"
"160310","1"
"212023","1"
"139064","1"
"181560","3"
"190520","3"
"199737","1"
"138810","1"
"193338","4"
"206651","1"
"200765","3"
"220477","3"
"135742","3"
"147006","1"
"172862","1"
"183870","1"
"199487","3"
"215103","1"
"219455","1"
"205632","1"
"219712","1"
"169792","1"
"202562","1"
"215107","1"
"216388","1"
"230212","3"
"224069","1"
"204102","1"
"181318","1"
"177481","1"
"226378","4"
"178250","1"
"226379","2"
"183883","1"
"185163","3"
"202316","1"
"202828","1"
"230988","1"
"201549","4"
"202061","1"
"214605","3"
"229453","4"
"204366","1"
"219470","1"
"232270","1"
"204367","2"
"205391","1"
"158543","4"
"163407","1"
"170320","1"
"230481","1"
"186961","4"
"223058","1"
"207444","4"
"209236","1"
"152916","1"
"183892","1"
"186452","1"
"186197","1"
"230230","3"
"212823","1"
"166744","2"
"186200","1"
"186456","1"
"194904","2"
"183129","3"
"205402","1"
"230234","1"
"173146","1"
"188506","1"
"189018","1"
"19292","3"
"202078","1"
"188768","3"
"47201","2"
"188770","4"
"171875","1"
"189795","1"
"206436","1"
"160101","1"
"182629","2"
"192613","2"
"211302","4"
"230502","1"
"192358","2"
"179560","1"
"161644","3"
"178284","1"
"176237","4"
"189805","1"
"203886","1"
"226414","1"
"197231","4"
"230767","1"
"190576","3"
"208498","4"
"230258","1"
"165490","1"
"171378","1"
"224883","4"
"189043","1"
"207732","4"
"224116","4"
"177525","1"
"142966","1"
"209782","1"
"198264","1"
"146296","2"
"225144","1"
"177528","1"
"215930","3"
"192122","1"
"177019","3"
"197756","1"
"137854","2"
"212350","4"
"160126","1"
"110974","2"
"203903","1"
"225663","1"
"230271","1"
"193152","2"
"183937","1"
"216706","1"
"164994","1"
"178051","1"
"194947","3"
"201860","3"
"202884","1"
"203910","1"
"190854","1"
"220295","4"
"169607","1"
"208520","1"
"182152","1"
"192904","3"
"168585","3"
"176009","1"
"224394","1"
"213899","3"
"193420","1"
"215181","1"
"188045","4"
"212878","4"
"213134","1"
"221838","1"
"212623","1"
"137361","4"
"160145","1"
"204691","1"
"183187","1"
"216468","1"
"173204","1"
"190868","1"
"199829","1"
"222357","4"
"199574","2"
"211862","1"
"208535","1"
"210583","1"
"182168","3"
"187800","1"
"212889","3"
"225945","1"
"186521","3"
"165531","4"
"194203","3"
"201884","1"
"212125","1"
"182941","3"
"193440","3"
"152993","3"
"182179","3"
"134820","1"
"152997","4"
"223142","3"
"208295","3"
"184999","1"
"230312","2"
"234153","1"
"202410","2"
"214955","1"
"216749","1"
"226221","3"
"230317","2"
"220334","1"
"230318","2"
"194222","3"
"207791","4"
"189615","1"
"185010","3"
"187570","2"
"219571","1"
"221363","1"
"211124","1"
"197813","1"
"198581","3"
"171189","3"
"220854","1"
"213432","4"
"178616","1"
"182713","3"
"158138","1"
"211899","4"
"205756","1"
"215998","1"
"193470","1"
"124607","1"
"193983","4"
"231361","3"
"137410","3"
"159938","3"
"187075","1"
"210372","1"
"192708","1"
"193476","1"
"202695","3"
"190919","1"
"204233","1"
"146377","1"
"209610","1"
"135883","1"
"230347","1"
"162508","3"
"198861","1"
"203213","3"
"210126","1"
"226766","1"
"223695","1"
"159952","3"
"199633","1"
"3281","1"
"210897","3"
"231633","3"
"159954","1"
"201939","1"
"189908","2"
"192725","3"
"223959","1"
"197081","1"
"229593","1"
"5594","2"
"212442","2"
"224218","1"
"216796","1"
"7647","3"
"206304","1"
"199393","3"
"159970","1"
"228579","1"
"199652","1"
"163301","2"
"158438","1"
"194022","1"
"208615","3"
"175847","1"
"212456","1"
"196073","4"
"206058","1"
"219626","1"
"148203","2"
"230379","3"
"235243","3"
"202476","1"
"208620","1"
"214766","3"
"177390","1"
"188654","3"
"199151","1"
"216816","1"
"179696","1"
"198129","1"
"179954","2"
"225523","1"
"212212","3"
"167669","1"
"198648","1"
"199416","1"
"187896","1"
"189945","1"
"204538","1"
"211706","1"
"193786","2"
"222715","1"
"172283","1"
"156412","2"
"187132","3"
"197117","1"
"202493","1"
"217085","1"
"205566","1"
"220414","1"
"176894","1"
"192766","3"
"198143","1"
"768","3"
"216320","1"
"212225","3"
"197890","3"
"215042","1"
"179972","1"
"209669","3"
"217605","1"
"189701","1"
"172294","3"
"219911","3"
"146952","2"
"230408","1"
"172553","2"
"204555","1"
"212491","1"
"163083","3"
"174859","1"
"189196","4"
"208141","1"
"164878","1"
"216335","1"
"143632","2"
"160016","2"
"195088","1"
"54033","1"
"51730","1"
"184082","3"
"186130","3"
"193554","4"
"212755","1"
"200212","2"
"212245","1"
"223765","1"
"230165","2"
"203030","3"
"188182","3"
"189207","1"
"208920","1"
"191256","1"
"195096","1"
"215322","1"
"205083","1"
"160027","1"
"186395","1"
"168732","1"
"235805","4"
"187421","1"
"200478","1"
"205855","4"
"193311","1"
"186912","1"
"219681","1"
"163873","2"
"231969","1"
"198946","1"
"160034","1"
"235042","1"
"107298","2"
"196899","1"
"221219","3"
"54051","1"
"210212","1"
"198949","1"
"202789","2"
"186405","4"
"190502","1"
"193062","1"
"202024","1"
"173608","1"
"179752","1"
"223017","1"
"202282","1"
"155946","1"
"228650","1"
"202539","1"
"174379","1"
"202541","1"
"212269","1"
"230189","1"
"229167","4"
"176687","1"
"217648","1"
"160048","1"
"198193","4"
"204338","3"
"140082","2"
"234035","1"
"182579","1"
"159028","1"
"160052","1"
"171828","1"
"230197","1"
"200758","3"
"137782","1"
"165174","1"
"171830","3"
"177974","1"
"183606","3"
"207928","1"
"230457","1"
"198202","3"
"160058","3"
"173370","1"
"178746","1"
"199739","1"
"209723","1"
"14907","2"
"216380","1"
"212541","1"
"225341","3"
"234045","1"
"224574","1"
"190782","1"
"206655","1"
"215871","4"
"230463","1"
"180287","4"
"184895","1"
"192575","1"
"209984","3"
"201025","1"
"230465","1"
"226370","1"
"216643","1"
"204612","1"
"188484","4"
"200773","3"
"230469","1"
"202054","3"
"211014","1"
"154950","1"
"192838","1"
"206407","1"
"207431","3"
"190024","4"
"205897","1"
"210761","1"
"226377","1"
"224075","1"
"162123","3"
"230475","1"
"192587","1"
"152908","1"
"25420","4"
"225356","1"
"208461","1"
"220493","1"
"206414","3"
"214606","1"
"186190","1"
"218191","3"
"206160","1"
"219728","4"
"230224","3"
"49488","1"
"160593","1"
"52306","1"
"210259","4"
"230227","3"
"139860","1"
"220245","1"
"230229","3"
"199254","4"
"185174","1"
"192087","1"
"194135","1"
"221016","1"
"205401","1"
"201818","1"
"223066","1"
"163418","1"
"175962","3"
"179546","1"
"206427","1"
"215644","1"
"219740","4"
"220253","1"
"183389","1"
"214622","3"
"179551","4"
"208224","1"
"204385","4"
"205409","2"
"223329","1"
"184417","1"
"230498","1"
"2147","2"
"210787","3"
"212067","2"
"221283","1"
"176483","3"
"205670","1"
"160103","1"
"239207","1"
"198760","1"
"190824","1"
"193897","1"
"194665","3"
"202858","1"
"192362","1"
"216939","2"
"230251","1"
"230507","4"
"190059","1"
"203884","3"
"160108","1"
"230252","1"
"203629","1"
"219758","1"
"160110","1"
"142959","2"
"210031","4"
"221551","3"
"164464","4"
"186992","1"
"190577","1"
"196978","4"
"160114","1"
"235634","1"
"209523","1"
"163699","1"
"213620","4"
"185204","1"
"190324","1"
"211061","1"
"160120","1"
"171896","3"
"215417","2"
"186745","1"
"192123","4"
"173436","1"
"167549","1"
"157310","1"
"210047","1"
"107647","1"
"181375","4"
"150656","1"
"230528","3"
"169600","1"
"193408","4"
"133249","1"
"228737","4"
"230274","1"
"158851","1"
"189059","1"
"230020","1"
"190084","1"
"210822","1"
"198023","1"
"199559","4"
"211591","4"
"162951","3"
"178567","3"
"165769","2"
"184457","1"
"188042","1"
"172939","2"
"189067","3"
"210828","3"
"189324","2"
"160141","1"
"229773","1"
"190093","1"
"213648","1"
"219792","1"
"220048","2"
"46736","3"
"205201","1"
"208017","4"
"189586","2"
"192658","1"
"212883","1"
"152211","2"
"160148","4"
"137109","1"
"113045","4"
"208022","1"
"184472","1"
"214169","3"
"1178","3"
"197786","1"
"217242","1"
"176794","1"
"199835","4"
"186524","4"
"211101","2"
"212127","1"
"159903","2"
"219808","1"
"191648","3"
"211361","1"
"176545","1"
"192930","4"
"201379","1"
"211107","3"
"214947","3"
"160163","3"
"187043","1"
"215716","4"
"189860","1"
"205989","1"
"138918","1"
"216742","3"
"169638","1"
"192678","4"
"202151","1"
"158375","1"
"226215","4"
"170664","1"
"190120","2"
"194728","4"
"176553","1"
"169386","4"
"200875","1"
"232363","3"
"170923","1"
"189099","1"
"179884","1"
"168621","1"
"167599","1"
"125871","1"
"159920","1"
"204977","1"
"215985","2"
"188337","1"
"189105","1"
"223154","1"
"201139","1"
"206003","2"
"230323","2"
"232883","1"
"206516","1"
"211382","3"
"178614","3"
"188086","1"
"159927","1"
"225719","4"
"230072","4"
"158905","1"
"202428","1"
"220604","2"
"203965","1"
"192445","4"
"235454","3"
"176062","1"
"214207","1"
"149184","1"
"204737","1"
"219841","3"
"220609","1"
"230337","1"
"211907","1"
"183491","3"
"138436","1"
"224196","3"
"159172","1"
"171972","1"
"189127","3"
"191688","3"
"165321","1"
"186569","2"
"194761","1"
"235210","1"
"216267","1"
"159947","3"
"182731","1"
"230348","1"
"190156","1"
"159949","3"
"190670","3"
"159951","3"
"210384","1"
"211408","1"
"232656","1"
"182736","2"
"187601","2"
"208339","4"
"190931","1"
"198868","3"
"223188","1"
"204757","1"
"209621","1"
"184789","1"
"231638","1"
"183766","3"
"199383","3"
"199641","2"
"206553","3"
"178393","1"
"186330","1"
"200155","1"
"190683","1"
"162780","1"
"159965","1"
"159966","1"
"196318","1"
"208607","3"
"172768","1"
"229857","1"
"206306","1"
"168930","1"
"230371","1"
"190947","2"
"229092","4"
"215270","1"
"183526","1"
"186598","3"
"213991","1"
"204776","3"
"208104","2"
"208616","2"
"211176","4"
"210665","1"
"173546","3"
"199915","3"
"214763","1"
"215531","1"
"194795","3"
"201452","1"
"159980","1"
"199661","1"
"155885","1"
"159981","1"
"230381","1"
"172013","1"
"192238","1"
"199663","1"
"137199","1"
"198640","1"
